緯度,経度,防犯灯_ID
34.03898,131.8688206,kdmtscl04014
34.03596167,131.865885,kdmtscl04015
34.03820944,131.8670375,kdmtscl04016
34.0074625,131.8639456,kdmtscl04017
34.040445,131.8656897,kdmtscl04018
34.04045556,131.8647989,kdmtscl04019
34.04329417,131.867155,kdmtscl04020
34.01405417,131.8718519,kdmtscl04021
34.01446972,131.8716114,kdmtscl04022
34.027485,131.8405953,kdmtscl04023
34.03597528,131.9142156,kdmtscl04024
34.03674222,131.9131839,kdmtscl04025
34.01720056,131.8582761,kdmtscl04026
34.01728778,131.8579208,kdmtscl04027
34.02507528,131.8683325,kdmtscl04028
34.01639528,131.8654378,kdmtscl04029
34.07221917,131.9150147,kdmtscl04030
34.02152222,131.8824825,kdmtscl04031
34.03936306,131.8704247,kdmtscl04032
34.016345,131.8512531,kdmtscl04033
34.03786639,131.8622753,kdmtscl04034
34.037755,131.8619753,kdmtscl04035
34.03767417,131.8616653,kdmtscl04036
34.03818056,131.8627539,kdmtscl04037
34.01874417,131.8672714,kdmtscl04038
34.00493417,131.8717461,kdmtscl04039
34.03785472,131.8616628,kdmtscl04040
34.03814361,131.8622753,kdmtscl04041
34.03767417,131.8613069,kdmtscl04042
34.03853694,131.8623144,kdmtscl04043
34.01700389,131.8712686,kdmtscl04044
34.01704611,131.8718772,kdmtscl04045
34.01619944,131.8720919,kdmtscl04046
34.01885472,131.8748206,kdmtscl04047
34.01812167,131.8744144,kdmtscl04048
34.01750972,131.8743081,kdmtscl04049
34.01711861,131.8743106,kdmtscl04050
34.01675333,131.8743408,kdmtscl04051
34.00362139,131.8721722,kdmtscl04052
34.00379583,131.8724861,kdmtscl04053
34.00421778,131.8732633,kdmtscl04054
34.00387333,131.8737406,kdmtscl04055
34.0036025,131.8739456,kdmtscl04056
34.00272833,131.8745611,kdmtscl04057
34.00407639,131.8729719,kdmtscl04058
34.00243472,131.8730519,kdmtscl04059
34.00271472,131.8728269,kdmtscl04060
34.00320667,131.8724608,kdmtscl04061
34.01726889,131.8536267,kdmtscl04062
34.02254167,131.8818322,kdmtscl04063
34.10430417,131.8784058,kdmtscl04064
34.07302417,131.8769925,kdmtscl04065
34.02292139,131.865595,kdmtscl04066
34.01698528,131.8833333,kdmtscl04067
34.01062611,131.8664014,kdmtscl04068
34.01882917,131.8757794,kdmtscl04069
34.016635,131.8719744,kdmtscl04070
34.10626944,131.8787672,kdmtscl04071
34.01520639,131.8587775,kdmtscl04072
34.10410806,131.8779622,kdmtscl04073
34.11051417,131.8802844,kdmtscl04074
34.017425,131.8726286,kdmtscl04075
34.01833389,131.8782067,kdmtscl04076
34.10179389,131.8788197,kdmtscl04077
34.07280222,131.9078178,kdmtscl04078
34.02564194,131.8456447,kdmtscl04079
34.07446056,131.9067153,kdmtscl04080
34.04107528,131.9255294,kdmtscl04081
34.04178361,131.9259542,kdmtscl04082
34.01299944,131.85957,kdmtscl04083
34.01350417,131.857985,kdmtscl04084
34.0174575,131.8705208,kdmtscl04085
34.01650806,131.8683275,kdmtscl04086
34.01670111,131.8681689,kdmtscl04087
34.02114889,131.8502267,kdmtscl04088
34.01087583,131.8694564,kdmtscl04089
34.01099167,131.8692936,kdmtscl04090
34.0101475,131.8687764,kdmtscl04091
34.01038222,131.8707136,kdmtscl04092
34.03072972,131.86797,kdmtscl04093
34.03408472,131.8672625,kdmtscl04094
34.01186,131.8690664,kdmtscl04095
34.01153139,131.8691528,kdmtscl04096
34.01123222,131.8692328,kdmtscl04097
34.01300611,131.8682114,kdmtscl04098
34.0373275,131.8672111,kdmtscl04099
34.00378861,131.8710383,kdmtscl04100
34.00355083,131.8711875,kdmtscl04101
34.0033025,131.8713489,kdmtscl04102
34.02323139,131.8737108,kdmtscl04103
34.02084944,131.8742931,kdmtscl04104
33.99866806,131.8784542,kdmtscl04105
33.99887028,131.8788181,kdmtscl04106
33.99898389,131.8790281,kdmtscl04107
33.99907,131.8792417,kdmtscl04108
33.99929972,131.8797417,kdmtscl04109
34.00229,131.8773242,kdmtscl04110
34.00120611,131.8727772,kdmtscl04111
34.00123111,131.8728469,kdmtscl04112
34.00131528,131.8729761,kdmtscl04113
34.00135333,131.8730369,kdmtscl04114
34.00138611,131.8731072,kdmtscl04115
34.02422528,131.8640103,kdmtscl04116
33.99849139,131.8782808,kdmtscl04117
34.02097639,131.86708,kdmtscl04118
34.02075472,131.8665411,kdmtscl04119
34.02160639,131.8671942,kdmtscl04120
34.02178806,131.86732,kdmtscl04121
34.02077306,131.8694186,kdmtscl04122
34.02084472,131.8684008,kdmtscl04123
34.02671056,131.8844256,kdmtscl04124
34.02698,131.8846706,kdmtscl04125
34.02716778,131.8848947,kdmtscl04126
34.02751722,131.8848558,kdmtscl04127
34.0278775,131.8850556,kdmtscl04128
34.02841,131.8853383,kdmtscl04129
34.02653861,131.8621756,kdmtscl04130
34.026305,131.8625153,kdmtscl04131
34.03267111,131.9196775,kdmtscl04132
34.03991972,131.8742183,kdmtscl04133
34.04025806,131.8745325,kdmtscl04134
34.04063389,131.8746953,kdmtscl04135
34.04071222,131.8921172,kdmtscl04136
34.04042528,131.8923583,kdmtscl04137
34.039735,131.8712247,kdmtscl04138
34.03756278,131.8664664,kdmtscl04139
34.02795667,131.8982428,kdmtscl04140
34.02777,131.8986119,kdmtscl04141
34.02731389,131.8989417,kdmtscl04142
34.02731167,131.8992253,kdmtscl04143
34.03958083,131.8839147,kdmtscl04144
34.04027722,131.8837781,kdmtscl04145
34.04048722,131.8838083,kdmtscl04146
34.03860667,131.8734469,kdmtscl04147
34.03980722,131.8750728,kdmtscl04148
34.04006389,131.8750928,kdmtscl04149
34.01509694,131.8584594,kdmtscl04150
34.02700083,131.9014214,kdmtscl04151
34.03310167,131.9253567,kdmtscl04152
34.02775722,131.9021581,kdmtscl04153
34.03740056,131.8663536,kdmtscl04154
34.02442278,131.8985181,kdmtscl04155
34.03698944,131.86359,kdmtscl04156
34.03525083,131.8631881,kdmtscl04157
34.00899111,131.8696286,kdmtscl04158
34.00896194,131.8695153,kdmtscl04159
34.01239278,131.8640097,kdmtscl04160
34.04044917,131.9055397,kdmtscl04161
34.03355361,131.9260669,kdmtscl04162
34.03355139,131.9251978,kdmtscl04163
34.01326056,131.8757392,kdmtscl04164
34.01489833,131.8582911,kdmtscl04165
34.01004111,131.8726772,kdmtscl04166
34.02266333,131.8547864,kdmtscl04167
34.00634333,131.8688814,kdmtscl04168
34.01027722,131.8662928,kdmtscl04169
34.02445444,131.8636628,kdmtscl04170
34.00791778,131.8631583,kdmtscl04171
34.02753278,131.8454908,kdmtscl04172
33.94873056,131.8474789,kdmtscl04173
34.02521861,131.8438311,kdmtscl04174
33.94903083,131.8474542,kdmtscl04175
33.94912139,131.8473269,kdmtscl04176
33.94911917,131.8474439,kdmtscl04177
34.03421917,131.8729128,kdmtscl04178
34.01689861,131.840915,kdmtscl04179
34.1069375,131.8796208,kdmtscl04180
33.94858056,131.8478064,kdmtscl04181
33.94883639,131.8479678,kdmtscl04182
33.94848694,131.8483828,kdmtscl04183
33.94842278,131.8485114,kdmtscl04184
34.03770361,131.8798475,kdmtscl04185
33.94824333,131.8486853,kdmtscl04186
34.03872806,131.8719344,kdmtscl04187
33.95011333,131.8499403,kdmtscl04188
34.01934778,131.8848333,kdmtscl04189
34.01933611,131.8845908,kdmtscl04190
34.01935028,131.8842186,kdmtscl04191
34.01931306,131.8837983,kdmtscl04192
34.01923528,131.8840158,kdmtscl04193
34.023265,131.8839372,kdmtscl04194
34.02156417,131.8800636,kdmtscl04195
34.02142583,131.8801775,kdmtscl04196
34.04125167,131.8869919,kdmtscl04197
34.06128694,131.8896886,kdmtscl04198
34.03069361,131.8551739,kdmtscl04199
34.02902861,131.8520439,kdmtscl04200
34.02251639,131.8605208,kdmtscl04201
34.02086917,131.8553339,kdmtscl04202
34.03214083,131.8572819,kdmtscl04203
34.03198972,131.85654,kdmtscl04204
34.031265,131.8618819,kdmtscl04205
34.01228722,131.8687664,kdmtscl04206
34.01223139,131.8686603,kdmtscl04207
34.03151083,131.8789214,kdmtscl04208
34.00341611,131.8722972,kdmtscl04209
33.97103444,131.8722536,kdmtscl04210
34.04585944,131.9064186,kdmtscl04211
34.00121194,131.8761106,kdmtscl04212
33.99421222,131.8834197,kdmtscl04213
34.0133225,131.8622681,kdmtscl04214
34.01384694,131.8586872,kdmtscl04215
34.01422139,131.8590475,kdmtscl04216
34.03520056,131.9218822,kdmtscl04217
34.02109111,131.8549678,kdmtscl04218
34.02290278,131.8586236,kdmtscl04219
34.03117194,131.8559822,kdmtscl04220
34.03022694,131.8575822,kdmtscl04221
34.01906361,131.8648956,kdmtscl04222
34.01892417,131.8667117,kdmtscl04223
33.9508475,131.8426558,kdmtscl04224
33.950655,131.8423283,kdmtscl04225
33.9503775,131.8421172,kdmtscl04226
34.07996139,131.9032769,kdmtscl04227
